,Price,YearBuilt,Rooms,Bedroom2,Bathroom,Distance,Car,Postcode,Landsize,Eastern Metropolitan,Eastern Victoria,Northern Metropolitan,Northern Victoria,South-Eastern Metropolitan,Southern Metropolitan,Western Metropolitan,Western Victoria,t,u
2608,1300000.0,1890.0,3,3.0,2.0,3.5,0.0,3068.0,127.0,0,0,1,0,0,0,0,0,0,0
2610,2150000.0,1898.0,3,3.0,2.0,3.5,0.0,3068.0,202.0,0,0,1,0,0,0,0,0,0,0
2612,1581000.0,1910.0,3,3.0,1.0,3.5,0.0,3068.0,193.0,0,0,1,0,0,0,0,0,0,0
2613,602000.0,1980.0,2,2.0,1.0,3.5,1.0,3068.0,0.0,0,0,1,0,0,0,0,0,0,1
2614,650000.0,1980.0,2,2.0,1.0,3.5,1.0,3068.0,0.0,0,0,1,0,0,0,0,0,0,0
2616,1450000.0,1905.0,3,3.0,2.0,3.5,1.0,3068.0,118.0,0,0,1,0,0,0,0,0,0,0
2619,365000.0,1970.0,2,2.0,1.0,4.4,1.0,3031.0,0.0,0,0,1,0,0,0,0,0,0,1
2621,425000.0,1970.0,2,2.0,1.0,4.4,1.0,3031.0,0.0,0,0,1,0,0,0,0,0,0,1
2622,280000.0,1970.0,1,1.0,1.0,4.4,1.0,3031.0,0.0,0,0,1,0,0,0,0,0,0,1
2624,391000.0,1970.0,2,2.0,1.0,4.4,1.0,3031.0,0.0,0,0,1,0,0,0,0,0,0,1
2625,715000.0,1980.0,2,2.0,1.0,4.4,1.0,3031.0,0.0,0,0,1,0,0,0,0,0,0,0
2626,1130000.0,1900.0,3,3.0,1.0,4.4,0.0,3031.0,294.0,0,0,1,0,0,0,0,0,0,0
2627,1110000.0,1885.0,3,3.0,1.0,4.4,1.0,3031.0,272.0,0,0,1,0,0,0,0,0,0,0
2629,918000.0,1900.0,2,2.0,1.0,4.4,0.0,3031.0,136.0,0,0,1,0,0,0,0,0,0,0
2630,730000.0,1890.0,2,2.0,1.0,4.4,1.0,3031.0,140.0,0,0,1,0,0,0,0,0,0,0
2632,855000.0,1930.0,2,2.0,1.0,4.4,0.0,3031.0,225.0,0,0,1,0,0,0,0,0,0,0
2634,1012000.0,1930.0,3,3.0,1.0,4.4,1.0,3031.0,212.0,0,0,1,0,0,0,0,0,0,0
2639,395000.0,1970.0,2,2.0,1.0,4.4,1.0,3031.0,0.0,0,0,1,0,0,0,0,0,0,1
2642,556000.0,2009.0,2,2.0,2.0,4.4,1.0,3031.0,0.0,0,0,1,0,0,0,0,0,0,1
2643,845000.0,1910.0,2,2.0,1.0,4.4,1.0,3031.0,0.0,0,0,1,0,0,0,0,0,0,0
2644,345000.0,1970.0,1,1.0,1.0,4.4,1.0,3031.0,0.0,0,0,1,0,0,0,0,0,0,1
2645,1100000.0,1900.0,3,3.0,2.0,4.4,0.0,3031.0,179.0,0,0,1,0,0,0,0,0,0,0
2647,991000.0,1915.0,3,3.0,1.0,4.4,4.0,3031.0,402.0,0,0,1,0,0,0,0,0,0,0
2648,850000.0,1905.0,3,4.0,2.0,4.4,0.0,3031.0,162.0,0,0,1,0,0,0,0,0,0,0
2649,395000.0,1880.0,1,1.0,1.0,4.4,1.0,3031.0,818.0,0,0,1,0,0,0,0,0,0,1
2650,350000.0,1970.0,2,2.0,1.0,4.4,1.0,3031.0,0.0,0,0,1,0,0,0,0,0,0,1
2651,1115000.0,1940.0,3,3.0,1.0,4.4,1.0,3031.0,244.0,0,0,1,0,0,0,0,0,0,0
2652,420500.0,1970.0,2,2.0,1.0,4.4,1.0,3031.0,0.0,0,0,1,0,0,0,0,0,0,1
2654,85000.0,2007.0,1,1.0,1.0,6.4,0.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,1
2655,1225000.0,1915.0,4,4.0,2.0,6.4,1.0,3011.0,319.0,0,0,0,0,0,0,1,0,0,0
2657,1003000.0,1900.0,3,3.0,1.0,6.4,1.0,3011.0,292.0,0,0,0,0,0,0,1,0,0,0
2658,840000.0,1900.0,3,3.0,1.0,6.4,0.0,3011.0,164.0,0,0,0,0,0,0,1,0,0,0
2659,1362000.0,1890.0,3,3.0,2.0,6.4,0.0,3011.0,497.0,0,0,0,0,0,0,1,0,0,0
2660,977000.0,2007.0,4,4.0,2.0,6.4,1.0,3011.0,154.0,0,0,0,0,0,0,1,0,0,0
2661,216000.0,1970.0,1,1.0,1.0,6.4,1.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,1
2662,876000.0,1990.0,3,3.0,2.0,6.4,2.0,3011.0,204.0,0,0,0,0,0,0,1,0,0,0
2663,227000.0,1970.0,1,1.0,1.0,6.4,1.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,1
2664,841000.0,2000.0,4,4.0,2.0,6.4,2.0,3011.0,250.0,0,0,0,0,0,0,1,0,1,0
2665,605000.0,2000.0,2,2.0,1.0,6.4,3.0,3011.0,2794.0,0,0,0,0,0,0,1,0,0,1
2666,305000.0,2013.0,2,2.0,1.0,6.4,1.0,3011.0,47.0,0,0,0,0,0,0,1,0,0,1
2667,480000.0,2010.0,2,2.0,1.0,6.4,1.0,3011.0,556.0,0,0,0,0,0,0,1,0,1,0
2668,357000.0,1980.0,1,1.0,1.0,6.4,0.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,1
2669,910000.0,1940.0,3,3.0,1.0,6.4,1.0,3011.0,361.0,0,0,0,0,0,0,1,0,0,0
2670,291000.0,1970.0,1,1.0,1.0,6.4,1.0,3011.0,665.0,0,0,0,0,0,0,1,0,0,1
2671,375000.0,1968.0,2,2.0,1.0,6.4,1.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,0
2672,752000.0,1910.0,2,2.0,1.0,6.4,0.0,3011.0,215.0,0,0,0,0,0,0,1,0,0,0
2673,1155000.0,1950.0,3,3.0,1.0,6.4,3.0,3011.0,585.0,0,0,0,0,0,0,1,0,0,0
2676,853000.0,2010.0,3,3.0,1.0,6.4,1.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,0
2678,480000.0,1985.0,3,3.0,1.0,6.4,1.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,1
2679,775000.0,1890.0,4,2.0,1.0,6.4,2.0,3011.0,277.0,0,0,0,0,0,0,1,0,0,0
2680,900000.0,1900.0,2,2.0,1.0,6.4,0.0,3011.0,210.0,0,0,0,0,0,0,1,0,0,0
2681,281000.0,1980.0,2,2.0,1.0,6.4,1.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,1
2682,1300000.0,1950.0,4,4.0,2.0,6.4,3.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,0
2683,714000.0,2008.0,3,3.0,2.0,6.4,2.0,3011.0,164.0,0,0,0,0,0,0,1,0,1,0
2685,950000.0,1940.0,2,2.0,1.0,6.4,2.0,3011.0,657.0,0,0,0,0,0,0,1,0,0,0
2687,760000.0,1910.0,3,3.0,1.0,6.4,1.0,3011.0,265.0,0,0,0,0,0,0,1,0,0,0
2688,420000.0,2010.0,2,2.0,1.0,6.4,1.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,1
2690,575000.0,2000.0,2,2.0,1.0,6.4,1.0,3011.0,162.0,0,0,0,0,0,0,1,0,0,0
2692,932000.0,1910.0,3,2.0,1.0,6.4,1.0,3011.0,451.0,0,0,0,0,0,0,1,0,0,0
2693,780000.0,1900.0,3,3.0,1.0,6.4,2.0,3011.0,323.0,0,0,0,0,0,0,1,0,0,0
2694,295000.0,1960.0,2,2.0,1.0,6.4,1.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,1
2695,433000.0,2012.0,2,2.0,1.0,6.4,1.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,1
2696,410000.0,2014.0,2,2.0,2.0,6.4,1.0,3011.0,65.0,0,0,0,0,0,0,1,0,1,0
2697,1170000.0,1900.0,2,2.0,1.0,6.4,1.0,3011.0,184.0,0,0,0,0,0,0,1,0,0,0
2698,375000.0,1920.0,1,1.0,1.0,6.4,1.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,1
2699,615000.0,1960.0,2,2.0,1.0,6.4,3.0,3011.0,207.0,0,0,0,0,0,0,1,0,0,1
2700,747000.0,1940.0,3,3.0,1.0,6.4,1.0,3011.0,246.0,0,0,0,0,0,0,1,0,0,0
2701,275000.0,1970.0,1,1.0,1.0,6.4,1.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,1
2703,775000.0,1920.0,3,3.0,1.0,6.4,1.0,3011.0,242.0,0,0,0,0,0,0,1,0,0,0
2704,571000.0,2013.0,2,2.0,2.0,6.4,1.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,1
2706,305000.0,1965.0,1,1.0,1.0,6.4,1.0,3011.0,59.0,0,0,0,0,0,0,1,0,0,1
2707,860500.0,1980.0,3,3.0,2.0,6.4,2.0,3011.0,322.0,0,0,0,0,0,0,1,0,0,0
2711,370000.0,2007.0,2,2.0,1.0,6.4,1.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,1
2712,711000.0,1910.0,2,2.0,1.0,6.4,2.0,3011.0,253.0,0,0,0,0,0,0,1,0,0,0
2714,690500.0,1900.0,2,2.0,1.0,6.4,1.0,3011.0,212.0,0,0,0,0,0,0,1,0,0,0
2715,747000.0,1900.0,2,2.0,1.0,6.4,1.0,3011.0,320.0,0,0,0,0,0,0,1,0,0,0
2716,858000.0,1915.0,2,2.0,1.0,6.4,1.0,3011.0,313.0,0,0,0,0,0,0,1,0,0,0
2717,699000.0,2015.0,4,4.0,2.0,6.4,2.0,3011.0,0.0,0,0,0,0,0,0,1,0,1,0
2718,835000.0,1920.0,2,2.0,1.0,6.4,1.0,3011.0,222.0,0,0,0,0,0,0,1,0,0,0
2719,661000.0,1970.0,2,2.0,1.0,6.4,1.0,3011.0,132.0,0,0,0,0,0,0,1,0,0,0
2720,757500.0,1900.0,2,2.0,1.0,6.4,0.0,3011.0,258.0,0,0,0,0,0,0,1,0,0,0
2721,282000.0,1975.0,1,1.0,1.0,6.4,1.0,3011.0,1783.0,0,0,0,0,0,0,1,0,0,1
2722,699000.0,2000.0,3,3.0,1.0,6.4,1.0,3011.0,125.0,0,0,0,0,0,0,1,0,1,0
2723,850000.0,1930.0,3,3.0,1.0,6.4,0.0,3011.0,190.0,0,0,0,0,0,0,1,0,0,0
2724,315000.0,1970.0,2,2.0,1.0,6.4,1.0,3011.0,882.0,0,0,0,0,0,0,1,0,0,1
2725,740000.0,1910.0,3,3.0,1.0,6.4,1.0,3011.0,211.0,0,0,0,0,0,0,1,0,0,0
2727,980000.0,2006.0,3,3.0,2.0,6.4,2.0,3011.0,196.0,0,0,0,0,0,0,1,0,0,0
2729,316000.0,1960.0,2,2.0,1.0,6.4,1.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,1
2730,800000.0,1940.0,2,2.0,1.0,6.4,2.0,3011.0,260.0,0,0,0,0,0,0,1,0,0,0
2731,760000.0,1920.0,2,2.0,1.0,6.4,0.0,3011.0,130.0,0,0,0,0,0,0,1,0,0,0
2732,735000.0,2010.0,3,3.0,2.0,6.4,2.0,3011.0,112.0,0,0,0,0,0,0,1,0,1,0
2734,1225000.0,1915.0,4,4.0,2.0,6.4,1.0,3011.0,319.0,0,0,0,0,0,0,1,0,0,0
2737,767500.0,1930.0,3,3.0,2.0,6.4,0.0,3011.0,458.0,0,0,0,0,0,0,1,0,0,0
2738,395000.0,2009.0,2,2.0,2.0,6.4,1.0,3011.0,0.0,0,0,0,0,0,0,1,0,0,1
2739,815000.0,1910.0,4,4.0,2.0,6.4,1.0,3011.0,369.0,0,0,0,0,0,0,1,0,0,0
2740,757000.0,2011.0,3,3.0,2.0,6.4,2.0,3011.0,102.0,0,0,0,0,0,0,1,0,1,0
2741,1450000.0,1910.0,4,4.0,1.0,6.4,1.0,3011.0,799.0,0,0,0,0,0,0,1,0,0,0
2742,745000.0,1890.0,2,2.0,1.0,6.4,1.0,3011.0,355.0,0,0,0,0,0,0,1,0,0,0
2743,716000.0,2000.0,2,2.0,1.0,6.4,2.0,3011.0,274.0,0,0,0,0,0,0,1,0,0,0
2744,1735000.0,1935.0,3,3.0,2.0,9.2,3.0,3146.0,680.0,0,0,0,0,0,1,0,0,0,0
2746,3400000.0,1920.0,4,4.0,3.0,9.2,2.0,3146.0,856.0,0,0,0,0,0,1,0,0,0,0
2747,3730000.0,1925.0,5,4.0,3.0,9.2,2.0,3146.0,919.0,0,0,0,0,0,1,0,0,0,0
2748,1800000.0,1930.0,4,4.0,2.0,9.2,2.0,3146.0,868.0,0,0,0,0,0,1,0,0,0,0
2749,1998000.0,2002.0,4,4.0,2.0,9.2,1.0,3146.0,739.0,0,0,0,0,0,1,0,0,0,0
2750,671000.0,1960.0,2,2.0,1.0,9.2,1.0,3146.0,0.0,0,0,0,0,0,1,0,0,0,1
2753,1425000.0,2006.0,3,3.0,2.0,9.2,2.0,3146.0,217.0,0,0,0,0,0,1,0,0,0,0
2754,1530000.0,1940.0,3,3.0,1.0,9.2,1.0,3146.0,753.0,0,0,0,0,0,1,0,0,0,0
2755,1900000.0,1985.0,4,4.0,4.0,9.2,2.0,3146.0,708.0,0,0,0,0,0,1,0,0,0,0
2757,1360000.0,1940.0,3,3.0,2.0,9.2,1.0,3146.0,704.0,0,0,0,0,0,1,0,0,0,0
2758,2175000.0,2003.0,5,5.0,3.0,9.2,4.0,3146.0,619.0,0,0,0,0,0,1,0,0,0,0
2759,2325000.0,1930.0,4,4.0,3.0,9.2,2.0,3146.0,638.0,0,0,0,0,0,1,0,0,0,0
2760,2538000.0,2000.0,4,4.0,2.0,9.2,3.0,3146.0,630.0,0,0,0,0,0,1,0,0,0,0
2761,2300000.0,1941.0,4,4.0,3.0,9.2,4.0,3146.0,1258.0,0,0,0,0,0,1,0,0,0,0
2762,550000.0,1968.0,2,2.0,1.0,9.2,1.0,3146.0,0.0,0,0,0,0,0,1,0,0,0,1
2763,1600000.0,1940.0,3,3.0,2.0,9.2,1.0,3146.0,704.0,0,0,0,0,0,1,0,0,0,0
2765,2115000.0,1920.0,3,4.0,2.0,9.2,2.0,3146.0,745.0,0,0,0,0,0,1,0,0,0,0
2766,1700000.0,1951.0,3,3.0,2.0,9.2,2.0,3146.0,625.0,0,0,0,0,0,1,0,0,0,0
2770,2077000.0,1910.0,4,4.0,2.0,9.2,3.0,3146.0,553.0,0,0,0,0,0,1,0,0,0,0
2771,2850000.0,1935.0,4,4.0,3.0,9.2,2.0,3146.0,1184.0,0,0,0,0,0,1,0,0,0,0
2772,411000.0,1970.0,2,2.0,1.0,9.2,1.0,3146.0,0.0,0,0,0,0,0,1,0,0,0,1
2775,1660000.0,1930.0,3,3.0,1.0,9.2,2.0,3146.0,297.0,0,0,0,0,0,1,0,0,0,0
2776,2250000.0,1940.0,6,5.0,3.0,9.2,2.0,3146.0,650.0,0,0,0,0,0,1,0,0,0,0
2778,2020000.0,2009.0,4,4.0,2.0,9.2,2.0,3146.0,630.0,0,0,0,0,0,1,0,0,0,0
2781,2010000.0,1930.0,4,4.0,2.0,9.2,2.0,3146.0,659.0,0,0,0,0,0,1,0,0,0,0
2782,2975000.0,1930.0,4,4.0,3.0,9.2,4.0,3146.0,0.0,0,0,0,0,0,1,0,0,0,0
2785,452000.0,1980.0,1,1.0,1.0,9.2,1.0,3146.0,63.0,0,0,0,0,0,1,0,0,0,1
2788,1820000.0,1930.0,3,3.0,1.0,9.2,3.0,3146.0,650.0,0,0,0,0,0,1,0,0,0,0
2789,291000.0,1982.0,1,1.0,1.0,9.2,1.0,3146.0,1097.0,0,0,0,0,0,1,0,0,0,1
2791,2376000.0,1925.0,4,4.0,2.0,9.2,2.0,3146.0,652.0,0,0,0,0,0,1,0,0,0,0
2792,1020000.0,1910.0,2,2.0,1.0,9.2,0.0,3146.0,251.0,0,0,0,0,0,1,0,0,0,0
2793,1456000.0,1920.0,3,3.0,1.0,9.2,2.0,3146.0,504.0,0,0,0,0,0,1,0,0,0,0
2797,345000.0,1970.0,1,1.0,1.0,9.2,1.0,3146.0,745.0,0,0,0,0,0,1,0,0,1,0
2798,2000000.0,1920.0,5,5.0,3.0,9.2,1.0,3146.0,696.0,0,0,0,0,0,1,0,0,0,0
2800,1625000.0,1980.0,3,4.0,2.0,9.2,4.0,3146.0,1005.0,0,0,0,0,0,1,0,0,0,0
2802,585000.0,1960.0,2,2.0,1.0,9.2,1.0,3146.0,84.0,0,0,0,0,0,1,0,0,1,0
2803,1960000.0,1940.0,5,5.0,3.0,9.2,2.0,3146.0,650.0,0,0,0,0,0,1,0,0,0,0
2804,1700000.0,1946.0,4,4.0,3.0,9.2,1.0,3146.0,650.0,0,0,0,0,0,1,0,0,0,0
2806,1220000.0,1999.0,3,3.0,2.0,9.2,2.0,3146.0,278.0,0,0,0,0,0,1,0,0,1,0
2807,1375000.0,1990.0,3,3.0,2.0,9.2,2.0,3146.0,328.0,0,0,0,0,0,1,0,0,0,0
2808,920000.0,1930.0,2,2.0,1.0,9.2,2.0,3146.0,334.0,0,0,0,0,0,1,0,0,0,0
2809,382000.0,1960.0,2,2.0,1.0,9.2,1.0,3146.0,1069.0,0,0,0,0,0,1,0,0,0,1
2812,1280000.0,1950.0,2,2.0,1.0,9.2,1.0,3146.0,412.0,0,0,0,0,0,1,0,0,0,0
2814,2825000.0,2013.0,5,5.0,4.0,9.2,4.0,3146.0,802.0,0,0,0,0,0,1,0,0,0,0
2815,2825000.0,1910.0,3,4.0,2.0,9.2,4.0,3146.0,885.0,0,0,0,0,0,1,0,0,0,0
2816,1825000.0,1999.0,4,3.0,3.0,9.2,2.0,3146.0,366.0,0,0,0,0,0,1,0,0,0,0
2819,3085000.0,2000.0,5,5.0,3.0,9.2,3.0,3146.0,778.0,0,0,0,0,0,1,0,0,0,0
2825,1600000.0,1950.0,2,2.0,2.0,9.2,2.0,3146.0,718.0,0,0,0,0,0,1,0,0,0,0
2826,1880000.0,1920.0,3,3.0,2.0,9.2,2.0,3146.0,668.0,0,0,0,0,0,1,0,0,0,0
2827,2352500.0,1930.0,5,5.0,3.0,9.2,2.0,3146.0,642.0,0,0,0,0,0,1,0,0,0,0
2828,3860000.0,2009.0,5,5.0,4.0,9.2,2.0,3146.0,830.0,0,0,0,0,0,1,0,0,0,0
2829,2625000.0,1930.0,4,4.0,3.0,9.2,2.0,3146.0,840.0,0,0,0,0,0,1,0,0,0,0
2830,856500.0,1960.0,2,2.0,1.0,9.2,1.0,3146.0,0.0,0,0,0,0,0,1,0,0,0,1
2835,3010000.0,1910.0,4,3.0,3.0,9.2,2.0,3146.0,677.0,0,0,0,0,0,1,0,0,0,0
2837,1950000.0,1960.0,4,4.0,2.0,9.2,2.0,3146.0,775.0,0,0,0,0,0,1,0,0,0,0
2838,2200000.0,1930.0,3,3.0,1.0,9.2,2.0,3146.0,700.0,0,0,0,0,0,1,0,0,0,0
2839,1751000.0,1930.0,3,3.0,1.0,9.2,3.0,3146.0,609.0,0,0,0,0,0,1,0,0,0,0
2840,1857000.0,1930.0,4,4.0,2.0,9.2,3.0,3146.0,548.0,0,0,0,0,0,1,0,0,0,0
2842,720000.0,1940.0,2,2.0,1.0,9.2,2.0,3146.0,0.0,0,0,0,0,0,1,0,0,0,1
2843,1500000.0,1935.0,3,3.0,1.0,9.2,3.0,3146.0,401.0,0,0,0,0,0,1,0,0,0,0
2844,2725000.0,2007.0,4,4.0,3.0,9.2,2.0,3146.0,603.0,0,0,0,0,0,1,0,0,0,0
2847,2800000.0,1930.0,3,3.0,1.0,9.2,2.0,3146.0,762.0,0,0,0,0,0,1,0,0,0,0
2848,1665000.0,1941.0,3,3.0,1.0,9.2,2.0,3146.0,685.0,0,0,0,0,0,1,0,0,0,0
2849,600000.0,1960.0,2,2.0,1.0,9.2,1.0,3146.0,0.0,0,0,0,0,0,1,0,0,0,1
2850,1420000.0,1940.0,3,3.0,1.0,9.2,2.0,3146.0,615.0,0,0,0,0,0,1,0,0,0,0
2852,420000.0,2011.0,1,1.0,1.0,9.2,1.0,3146.0,805.0,0,0,0,0,0,1,0,0,0,1
2854,2100000.0,1989.0,5,5.0,3.0,9.2,2.0,3146.0,696.0,0,0,0,0,0,1,0,0,0,0
2855,2410000.0,2015.0,5,5.0,2.0,9.2,2.0,3146.0,654.0,0,0,0,0,0,1,0,0,0,0
2856,2100000.0,1930.0,4,4.0,2.0,9.2,2.0,3146.0,645.0,0,0,0,0,0,1,0,0,0,0
2857,2950000.0,1966.0,4,4.0,2.0,9.2,2.0,3146.0,1485.0,0,0,0,0,0,1,0,0,0,0
2859,3365000.0,1925.0,5,5.0,2.0,9.2,2.0,3146.0,1339.0,0,0,0,0,0,1,0,0,0,0
2861,1802000.0,1980.0,4,4.0,3.0,9.2,2.0,3146.0,394.0,0,0,0,0,0,1,0,0,0,0
2863,1931000.0,1975.0,3,3.0,2.0,9.2,2.0,3146.0,648.0,0,0,0,0,0,1,0,0,0,0
2865,1250000.0,1910.0,2,2.0,1.0,9.2,2.0,3146.0,438.0,0,0,0,0,0,1,0,0,0,0
2866,2400000.0,1930.0,5,5.0,3.0,9.2,2.0,3146.0,709.0,0,0,0,0,0,1,0,0,0,0
2868,610000.0,1960.0,3,3.0,1.0,13.0,2.0,3046.0,696.0,0,0,1,0,0,0,0,0,0,0
2869,610000.0,1960.0,3,3.0,1.0,13.0,3.0,3046.0,640.0,0,0,1,0,0,0,0,0,0,0
2872,806500.0,1965.0,3,3.0,1.0,13.0,2.0,3046.0,766.0,0,0,1,0,0,0,0,0,0,0
2875,550000.0,2017.0,4,4.0,2.0,13.0,1.0,3046.0,683.0,0,0,1,0,0,0,0,0,0,0
2876,822000.0,1950.0,3,3.0,1.0,13.0,4.0,3046.0,700.0,0,0,1,0,0,0,0,0,0,0
2877,980000.0,1950.0,3,3.0,2.0,13.0,3.0,3046.0,1029.0,0,0,1,0,0,0,0,0,0,0
2879,430000.0,2010.0,2,2.0,1.0,13.0,1.0,3046.0,164.0,0,0,1,0,0,0,0,0,0,1
2882,540000.0,2010.0,2,2.0,1.0,13.0,1.0,3046.0,164.0,0,0,1,0,0,0,0,0,0,0
2884,721000.0,1976.0,3,3.0,1.0,13.0,2.0,3046.0,674.0,0,0,1,0,0,0,0,0,0,0
2885,737000.0,1950.0,3,3.0,1.0,13.0,4.0,3046.0,640.0,0,0,1,0,0,0,0,0,0,0
2888,460000.0,1950.0,3,3.0,2.0,13.0,2.0,3046.0,224.0,0,0,1,0,0,0,0,0,0,0
2889,370000.0,2003.0,3,3.0,2.0,13.0,1.0,3046.0,259.0,0,0,1,0,0,0,0,0,1,0
2892,545000.0,2014.0,3,3.0,2.0,13.0,1.0,3046.0,136.0,0,0,1,0,0,0,0,0,1,0
2893,670000.0,1960.0,3,3.0,1.0,13.0,4.0,3046.0,734.0,0,0,1,0,0,0,0,0,0,0
2895,702000.0,1956.0,4,4.0,1.0,13.0,4.0,3046.0,606.0,0,0,1,0,0,0,0,0,0,0
2896,730000.0,1950.0,2,2.0,1.0,13.0,1.0,3046.0,705.0,0,0,1,0,0,0,0,0,0,0
2897,711500.0,1950.0,3,3.0,1.0,13.0,3.0,3046.0,667.0,0,0,1,0,0,0,0,0,0,0
2899,810000.0,1950.0,5,5.0,4.0,13.0,4.0,3046.0,695.0,0,0,1,0,0,0,0,0,0,0
2900,250000.0,1970.0,2,2.0,1.0,13.0,1.0,3046.0,0.0,0,0,1,0,0,0,0,0,0,1
2901,460000.0,1970.0,3,3.0,1.0,13.0,1.0,3046.0,325.0,0,0,1,0,0,0,0,0,1,0
2902,793000.0,1960.0,3,3.0,1.0,13.0,2.0,3046.0,780.0,0,0,1,0,0,0,0,0,0,0
2903,340000.0,1970.0,2,2.0,1.0,13.0,1.0,3046.0,0.0,0,0,1,0,0,0,0,0,0,1
2905,447500.0,2000.0,3,3.0,1.0,13.0,1.0,3046.0,320.0,0,0,1,0,0,0,0,0,0,0
2906,588000.0,1960.0,3,3.0,1.0,13.0,1.0,3046.0,616.0,0,0,1,0,0,0,0,0,0,0
2907,420000.0,1960.0,3,3.0,1.0,13.0,2.0,3046.0,0.0,0,0,1,0,0,0,0,0,0,0
2908,410000.0,2000.0,2,2.0,1.0,13.0,2.0,3046.0,200.0,0,0,1,0,0,0,0,0,0,1
2911,525000.0,1950.0,3,3.0,1.0,13.0,1.0,3046.0,665.0,0,0,1,0,0,0,0,0,0,0
2912,703000.0,1960.0,3,3.0,1.0,13.0,4.0,3046.0,704.0,0,0,1,0,0,0,0,0,0,0
2913,608000.0,2014.0,4,3.0,2.0,13.0,1.0,3046.0,252.0,0,0,1,0,0,0,0,0,1,0
2914,705000.0,1970.0,5,5.0,3.0,13.0,2.0,3046.0,612.0,0,0,1,0,0,0,0,0,0,0
2918,607000.0,2014.0,4,4.0,3.0,13.0,2.0,3046.0,0.0,0,0,1,0,0,0,0,0,1,0
2919,765500.0,1970.0,3,3.0,2.0,13.0,2.0,3046.0,780.0,0,0,1,0,0,0,0,0,0,0
2920,470000.0,2014.0,3,3.0,1.0,13.0,2.0,3046.0,187.0,0,0,1,0,0,0,0,0,0,1
2921,482500.0,1995.0,3,3.0,1.0,13.0,1.0,3046.0,265.0,0,0,1,0,0,0,0,0,0,1
2922,580000.0,1960.0,3,3.0,1.0,13.0,2.0,3046.0,650.0,0,0,1,0,0,0,0,0,0,0
2923,434500.0,1975.0,2,2.0,1.0,13.0,1.0,3046.0,125.0,0,0,1,0,0,0,0,0,1,0
2924,620250.0,2012.0,2,2.0,1.0,13.0,2.0,3046.0,253.0,0,0,1,0,0,0,0,0,0,1
2925,710000.0,1960.0,3,3.0,1.0,13.0,1.0,3046.0,796.0,0,0,1,0,0,0,0,0,0,0
2926,630000.0,1960.0,4,3.0,1.0,13.0,2.0,3046.0,630.0,0,0,1,0,0,0,0,0,0,0
2928,600000.0,1968.0,3,3.0,1.0,13.0,4.0,3046.0,541.0,0,0,1,0,0,0,0,0,0,0
2929,550000.0,2010.0,3,3.0,2.0,13.0,2.0,3046.0,212.0,0,0,1,0,0,0,0,0,1,0
2931,600000.0,1968.0,4,4.0,1.0,13.0,2.0,3046.0,586.0,0,0,1,0,0,0,0,0,0,0
2932,1217500.0,2014.0,4,4.0,3.0,13.0,2.0,3046.0,693.0,0,0,1,0,0,0,0,0,0,0
2933,600000.0,1960.0,3,3.0,1.0,13.0,2.0,3046.0,599.0,0,0,1,0,0,0,0,0,0,0
2934,570000.0,1975.0,3,3.0,2.0,13.0,2.0,3046.0,585.0,0,0,1,0,0,0,0,0,0,0
2937,762700.0,1960.0,3,3.0,1.0,13.0,4.0,3046.0,597.0,0,0,1,0,0,0,0,0,0,0
2938,465000.0,2012.0,2,2.0,1.0,13.0,1.0,3046.0,176.0,0,0,1,0,0,0,0,0,0,1
2939,741250.0,1955.0,2,2.0,1.0,13.0,1.0,3046.0,668.0,0,0,1,0,0,0,0,0,0,0
2943,1000000.0,1935.0,4,4.0,2.0,13.0,8.0,3046.0,977.0,0,0,1,0,0,0,0,0,0,0
2945,630000.0,1950.0,4,4.0,2.0,13.0,2.0,3046.0,602.0,0,0,1,0,0,0,0,0,0,0
2946,670000.0,1950.0,3,3.0,1.0,13.0,3.0,3046.0,705.0,0,0,1,0,0,0,0,0,0,0
2947,417000.0,2013.0,2,2.0,1.0,13.0,1.0,3046.0,172.0,0,0,1,0,0,0,0,0,0,0
2948,600000.0,2001.0,3,3.0,1.0,13.0,2.0,3046.0,258.0,0,0,1,0,0,0,0,0,1,0
2949,440000.0,2010.0,3,3.0,2.0,13.0,1.0,3046.0,215.0,0,0,1,0,0,0,0,0,1,0
2951,660000.0,1950.0,3,3.0,1.0,13.0,2.0,3046.0,657.0,0,0,1,0,0,0,0,0,0,0
